-1.215589535891575368e+00,-1.074124807462067510e+00,-1.111660652043677144e+00,8.936246025074660038e-01,6.296378792781573974e-01,-1.176134232474758123e+00
-1.068297192469833679e+00,-1.016045057864685797e+00,-1.091776624206068247e+00,1.013531357429071189e+00,1.023016073725509179e+00,-1.053371949505877536e+00
-1.052877026511026770e+00,-1.009315384069104482e+00,-1.006053835913422789e+00,5.339043377426503367e-01,7.607639440939413245e-01,-9.408199536905371696e-01
-1.101779162816165281e+00,-1.030233585195295287e+00,-1.007642632326597454e+00,-4.253497016301916456e-01,1.678646397804428592e+00,-1.066985665710597830e+00
-7.950526171865847092e-01,-8.785658613183507937e-01,-8.711505768311464948e-01,-5.452564565517968864e-01,1.023016073725509179e+00,-7.882826422972977198e-01
-8.274148643546994641e-01,-8.968656692344179060e-01,-9.492423278059688441e-01,1.741840729778345864e-01,7.607639440939413245e-01,-9.397849928094765826e-01
8.376478065542705131e-01,7.481366688547383959e-01,8.164882313812121817e-01,-1.744324005767849295e+00,-2.882445744323298698e-01,9.913325926864069437e-01
-1.091146627894713728e+00,-1.025790742375385589e+00,-1.049071702433770348e+00,2.092692151723518634e+00,7.607639440939413245e-01,-1.061671539648229023e+00
7.693447960013851672e-01,6.524348309561300852e-01,7.712797516245178953e-01,4.139975828210450959e-01,-6.816227688796815398e-01,8.025318442683133657e-01
3.229670196749158673e-01,8.644768023096340015e-02,5.230182757295294138e-01,1.493158377115492152e+00,-8.127488336954654669e-01,2.708007885295626305e-01
1.239429403839779953e+00,1.359960654407231351e+00,1.199147440227011696e+00,5.427731805622935252e-02,-8.127488336954654669e-01,1.158299647132895238e+00
-1.143446931150286394e+00,-1.047080703002278845e+00,-1.073264738725292045e+00,2.332505661566728783e+00,4.985118144623735259e-01,-1.099308290149875189e+00
-8.823097035454312564e-01,-9.266674606740774589e-01,-9.849421017565425096e-01,-1.855361917869811361e-01,3.673857496465895989e-01,-9.504928573096804723e-01
1.152358264788216236e+00,1.220279972899005472e+00,1.140602699668822329e+00,4.139975828210450959e-01,-2.882445744323298698e-01,1.197906803927329733e+00
-1.007239221586015088e+00,-9.886770586838958819e-01,-9.506866881815819736e-01,7.737178475858608184e-01,1.088579106133401142e+00,-8.882956889767116282e-01
-9.120258585212809299e-01,-9.421494130256767852e-01,-8.933215085968096991e-01,-1.855361917869811361e-01,1.154142138541292884e+00,-8.223169328090982333e-01
-1.046556737532918335e+00,-1.006521525773447445e+00,-9.708595880943134970e-01,1.013531357429071189e+00,1.481957300580752701e+00,-9.925679977435672985e-01
-8.833978057783483662e-01,-9.272424164872513641e-01,-9.198977395080931707e-01,1.013531357429071189e+00,6.296378792781573974e-01,-9.018297928059656465e-01
-1.020888010686833880e+00,-9.949622926508584486e-01,-9.392280958683836278e-01,5.339043377426503367e-01,-2.882445744323298698e-01,-9.145876759744242523e-01
1.034230781532644805e+00,1.037050630230055726e+00,1.002642211124831206e+00,-6.651632114734020718e-01,-8.127488336954654669e-01,9.719668823542537694e-01
-9.743661842031674514e-01,-9.731433737893251390e-01,-1.006029763240495756e+00,5.427731805622935252e-02,1.088579106133401142e+00,-1.032433894758266968e+00
-1.117561828918458566e+00,-1.036720549392852408e+00,-1.036602057857642700e+00,1.013531357429071189e+00,4.985118144623735259e-01,-1.077753239492401427e+00
1.507504980659142291e+00,1.814647013562572964e+00,1.559611644634222083e+00,-5.452564565517968864e-01,-8.783118661033574304e-01,1.462836886384977220e+00
-9.641489968669799682e-01,-9.682014638955636077e-01,-9.909121246424105189e-01,-5.452564565517968864e-01,2.072024592251780373e+00,-1.010361363660263079e+00
1.224399630026999697e+00,1.335569510045545361e+00,1.361300965062524737e+00,-1.024883476238217739e+00,-9.438748985112493939e-01,1.316907402155432338e+00
-1.113072598324473805e+00,-1.034888512621800594e+00,-1.028730293810550478e+00,1.613065132037097449e+00,8.918900089097252515e-01,-1.012928862769048033e+00
1.379536771361989489e+00,1.592959065265524332e+00,1.302756224504334481e+00,-1.024883476238217739e+00,-8.127488336954654669e-01,1.601879900136695900e+00
1.323800993990529529e+00,1.499053680854079307e+00,1.269415572500596001e+00,-1.024883476238217739e+00,-1.075000963327033210e+00,1.249575235604893697e+00
5.474649021723628772e-01,3.582115516914874953e-01,6.943194162772592382e-01,-9.049767213166125535e-01,-8.783118661033574304e-01,4.686773477508031083e-01
9.508120972270068805e-01,9.120091646454000500e-01,9.622241932805873921e-01,-7.850699663950073681e-01,-6.160597364717895763e-01,1.147472364069491935e+00
-9.769543455321052505e-01,-9.743866549998216886e-01,-9.774555004762806032e-01,8.936246025074660038e-01,1.809772462620212519e+00,-9.628924847885411697e-01
8.803373078120876327e-01,8.091765656434279919e-01,9.683627248769438589e-01,-1.264696986081428332e+00,-6.816227688796815398e-01,7.068974782395404111e-01
6.036184814207923299e-01,4.302657730152509297e-01,7.079445491538775004e-01,-5.452564565517968864e-01,-4.849336716560057048e-01,7.541872292664633104e-01
9.993119434378969768e-01,9.842703749738526131e-01,9.209154865380488886e-01,-3.054429467085863492e-01,-4.193706392481137413e-01,1.114751677752883641e+00
9.692376961133737368e-01,9.393185637379559694e-01,8.644409958515713033e-01,1.741840729778345864e-01,-1.337253092958601064e+00,1.184392603191942284e+00
9.473248947395106478e-01,9.068604001443687501e-01,7.268175247285568741e-01,-7.850699663950073681e-01,-6.816227688796815398e-01,8.388549905747672009e-01
-1.080177609420056584e+00,-1.021145985077519303e+00,-1.024397212683710867e+00,7.737178475858608184e-01,1.416394268172860738e+00,-1.020969712691134124e+00
6.551186103938815286e-01,4.977834922623677327e-01,8.145624175470608241e-01,-1.864230760689454591e+00,-1.337253092958601064e+00,7.114353836411138055e-01
-1.111431911740284439e+00,-1.034216352628694269e+00,-1.018643843854184716e+00,6.538110926642555221e-01,3.018227172386976909e-01,-1.017904636235685389e+00
1.245745686808739761e+00,1.370245954724806481e+00,9.525710514369056803e-01,-5.452564565517968864e-01,-6.816227688796815398e-01,1.354982020722142577e+00
9.523495823331398213e-01,9.142812207890701481e-01,1.090001941176505174e+00,4.139975828210450959e-01,-1.337253092958601064e+00,1.007852160595643420e+00
1.029934493312044452e+00,1.030522693624319031e+00,1.073536232894514164e+00,-5.452564565517968864e-01,-1.730631287405952623e+00,1.152567556099328705e+00
7.396476180540016987e-01,6.115781213834252661e-01,8.830010266782014616e-01,-1.024883476238217739e+00,-1.861757352221736550e+00,7.901123136955860993e-01
1.200285023930524275e+00,1.296679260526176769e+00,1.128084909746840614e+00,1.013531357429071189e+00,-2.599244480076207120e-02,1.329088095601760999e+00
-1.260194774764565429e+00,-1.089498445660929571e+00,-1.091487752130945621e+00,1.133438112350676485e+00,8.918900089097252515e-01,-1.135969789052060364e+00
8.327788282372028394e-01,7.412346442130581803e-01,8.680518967906045713e-01,4.139975828210450959e-01,-4.193706392481137413e-01,9.798684106192740995e-01
1.437688301369743016e+00,1.692648308616449437e+00,1.394449035682848059e+00,-1.855361917869811361e-01,-2.599244480076207120e-02,1.520695180255038137e+00
-1.058875587408895091e+00,-1.011947902285146084e+00,-1.062817198675022778e+00,1.613065132037097449e+00,5.640748468702654339e-01,-1.079385293189458528e+00
8.368397764386286131e-01,7.469903959287065298e-01,8.090979207926577432e-01,1.741840729778345864e-01,-1.468379157774384991e+00,8.366258440617135861e-01
8.049152578879753550e-01,7.019726194976586564e-01,6.944157069689664841e-01,-6.651632114734020718e-01,-9.438748985112493939e-01,6.913332588358983566e-01
-7.449705592484017203e-01,-8.491776390691844201e-01,-9.749037971460307039e-01,4.139975828210450959e-01,1.613083365396536628e+00,-9.098706427280518483e-01
-7.831899569513713910e-01,-8.717221550386946571e-01,-9.387225697369189215e-01,-1.855361917869811361e-01,1.051336200150218281e-01,-8.809116411522215362e-01
1.108103968132055028e+00,1.150790504272858117e+00,9.240449340185441507e-01,8.936246025074660038e-01,1.051336200150218281e-01,1.034880562066418541e+00
1.027911612443446199e+00,1.027452362611287029e+00,1.220860991207064039e+00,1.741840729778345864e-01,-6.816227688796815398e-01,9.166959906868443753e-01
8.186073080935857282e-01,7.212156160169089780e-01,1.013643422652418691e+00,8.936246025074660038e-01,-1.206127028142817137e+00,8.253805960271127784e-01
-9.174599736667624628e-01,-9.449311302444193261e-01,-1.016718030020033803e+00,1.013531357429071189e+00,8.918900089097252515e-01,-9.668930066557177572e-01
-1.031628622686635133e+00,-9.998405330627169185e-01,-1.058363754183548888e+00,1.013531357429071189e+00,1.051336200150218281e-01,-1.083982907872631518e+00
1.173251398966480119e+00,1.253439232699270045e+00,1.286170152857709414e+00,1.741840729778345864e-01,-1.140563995734925173e+00,1.164230769105127017e+00
1.025650837854847675e+00,1.024023462194942669e+00,9.907503106989488106e-01,-1.264696986081428332e+00,-8.783118661033574304e-01,9.753106021238341361e-01
6.747286313812986824e-01,5.238534689741931594e-01,8.520676419671513457e-01,-3.054429467085863492e-01,-1.075000963327033210e+00,8.274306146953674945e-01
-1.230650874317628984e+00,-1.079430989691289255e+00,-1.164452023772340805e+00,1.732971886958702745e+00,7.607639440939413245e-01,-1.212974859221742419e+00
-1.061951615955631478e+00,-1.013290619867164066e+00,-9.648895652084454877e-01,-1.855361917869811361e-01,7.607639440939413245e-01,-1.029030465707087005e+00
1.078997957587645606e+00,1.105639864171739761e+00,8.964817235172582999e-01,2.940908278994398550e-01,-9.438748985112493939e-01,1.008389544130040338e+00
9.472322797216992107e-01,9.067237422520322276e-01,9.463843744946954795e-01,-6.562943686537589527e-02,-8.127488336954654669e-01,7.763990820215331823e-01
1.365863890951175774e+00,1.569773747137848563e+00,1.240817237063453815e+00,-6.562943686537589527e-02,-1.075000963327033210e+00,1.172192006651747054e+00
7.993236954897109392e-01,6.941420618397846631e-01,8.723849779174440711e-01,-7.850699663950073681e-01,-1.599505222590168918e+00,7.019217047729029435e-01
1.564917065310688526e+00,1.916859880150936446e+00,1.417799528421928690e+00,-4.253497016301916456e-01,-1.075000963327033210e+00,1.312051047251994174e+00
1.134299593957120988e+00,1.191801277561030492e+00,1.193032981303582707e+00,-3.054429467085863492e-01,-4.193706392481137413e-01,1.276524024700202320e+00
1.085895264742328559e+00,1.116299660406373517e+00,1.073656596259148666e+00,-5.452564565517968864e-01,-1.599505222590168918e+00,9.609007621644519714e-01
-7.868318583843982861e-01,-8.738309574078729769e-01,-9.261325617961569945e-01,4.139975828210450959e-01,-2.599244480076207120e-02,-9.340130955881770225e-01
6.989066309300663304e-01,5.562701684219981679e-01,7.994447789489756984e-01,-9.049767213166125535e-01,-2.226815420244379062e-01,8.033478711168419162e-01
-1.179592695068961250e+00,-1.060967355368023224e+00,-1.054367690477685526e+00,6.538110926642555221e-01,1.547520332988644665e+00,-1.070448804043377500e+00
7.330233194866996316e-01,6.025268201676745594e-01,7.838456868923527887e-01,-7.850699663950073681e-01,-5.504967040638976128e-01,7.683582320994469805e-01
-1.264860855314531296e+00,-1.091047165712337064e+00,-1.151332417027187249e+00,1.732971886958702745e+00,1.809772462620212519e+00,-1.175198787063030270e+00
9.141843463577474793e-01,8.582433399935627261e-01,1.026618593360010934e+00,-4.253497016301916456e-01,-1.337253092958601064e+00,1.046643290541549476e+00
-7.352903661806828861e-01,-8.433475904067876394e-01,-1.004970565631712720e+00,4.139975828210450959e-01,1.023016073725509179e+00,-9.435267744563879955e-01
1.183510817968868700e+00,1.269804544838768035e+00,1.169875069947917012e+00,-9.049767213166125535e-01,-2.882445744323298698e-01,9.766839156006261735e-01
1.065866617285861961e+00,1.085413418212038739e+00,9.786417562167245565e-01,-2.463764535297480851e+00,-7.471858012875735033e-01,7.646164504525355676e-01
-1.104209238513965463e+00,-1.031240787047560836e+00,-1.002178135572193929e+00,7.737178475858608184e-01,-6.160597364717895763e-01,-9.647235694242637383e-01
-1.276987900566463496e+00,-1.095019558977827101e+00,-1.097313338979252206e+00,2.940908278994398550e-01,6.296378792781573974e-01,-1.143931026598680178e+00
4.527994730243498633e-01,2.404347977570842065e-01,5.839702835804079228e-01,5.339043377426503367e-01,-9.438748985112493939e-01,5.242666889200773284e-01
-6.179831420908526995e-01,-7.688427763076537413e-01,-8.056488337970861835e-01,6.538110926642555221e-01,7.607639440939413245e-01,-7.150790630561266736e-01
9.387223847820176381e-01,8.941859281034871820e-01,8.773920938862366237e-01,-1.864230760689454591e+00,-8.127488336954654669e-01,1.024570759443545587e+00
-8.416326392129468426e-01,-9.047339924684701939e-01,-8.580550427589197504e-01,4.139975828210450959e-01,6.952009116860493609e-01,-8.715770901288095729e-01
1.078093802386030697e+00,1.104244316508955048e+00,9.405347149734619716e-01,-1.624417250846243999e+00,-5.504967040638976128e-01,1.022799384089422503e+00
7.029134486169149598e-01,5.616715395608491423e-01,7.556084415491139961e-01,1.013531357429071189e+00,-9.438748985112493939e-01,8.809699371963870540e-01
-1.032294432530884487e+00,-1.000140969683990022e+00,-1.007907431728793046e+00,-3.054429467085863492e-01,4.985118144623735259e-01,-1.002917606554173391e+00
-1.109659742693950513e+00,-1.033488761572369130e+00,-1.067053989110155143e+00,5.339043377426503367e-01,1.051336200150218281e-01,-1.084619806876361281e+00
1.020354914235638510e+00,1.016001528929257436e+00,9.836970175313710651e-01,-1.864230760689454591e+00,-5.504967040638976128e-01,1.098192303655914026e+00
7.901781780807577427e-01,6.813693364010703357e-01,9.186526552829217263e-01,5.427731805622935252e-02,-1.009437930919141246e+00,7.885200661862621363e-01
-1.079765350284935144e+00,-1.020970202581113595e+00,-1.003911368022929906e+00,5.339043377426503367e-01,8.263269765018332880e-01,-9.720678110610206923e-01
1.253803584950611949e+00,1.383397235544024273e+00,1.242670832878824072e+00,-1.504510495924638702e+00,-2.882445744323298698e-01,1.307353917099488338e+00
9.960176362782935389e-01,9.793235637448916009e-01,9.941686302545670317e-01,-6.651632114734020718e-01,-6.160597364717895763e-01,1.135490701561828963e+00
1.167935907659960693e+00,1.244981649433114290e+00,1.282342597862334177e+00,-1.504510495924638702e+00,-9.438748985112493939e-01,1.106810343300130173e+00
-1.064719495068883193e+00,-1.014494641533251196e+00,-1.036842784586911481e+00,2.940908278994398550e-01,1.285268203357076811e+00,-1.014103145307174492e+00
1.075668405033256336e+00,1.100502847969560438e+00,1.102712312481901380e+00,-1.144790231159823035e+00,-6.816227688796815398e-01,8.403875288024914569e-01
9.461640802741788647e-01,9.051478836944408801e-01,8.783068554574585685e-01,-5.452564565517968864e-01,-1.599505222590168918e+00,7.808772781415068698e-01
1.000584249908258450e+00,9.861824045658381666e-01,9.596724899503373818e-01,5.339043377426503367e-01,-1.206127028142817137e+00,1.084777618389859422e+00
-1.102518342145658803e+00,-1.030540278823425027e+00,-9.921398309616817901e-01,4.139975828210450959e-01,1.023016073725509179e+00,-1.001623905452847518e+00
9.296865359432678888e-01,8.809142392393158882e-01,9.402458428983393457e-01,-6.651632114734020718e-01,-1.861757352221736550e+00,1.035258720849882907e+00
-7.982296587363730822e-01,-8.803863692290111453e-01,-8.669860044147950084e-01,-6.651632114734020718e-01,6.296378792781573974e-01,-8.597745554659455003e-01
-7.570427085448413473e-01,-8.563803301847937588e-01,-9.710762421506554665e-01,2.940908278994398550e-01,1.154142138541292884e+00,-9.670124252189170599e-01
-1.171017893737989368e+00,-1.057734223079780822e+00,-1.010675789115385026e+00,7.737178475858608184e-01,1.875335495028104482e+00,-9.875325149953301240e-01
1.298557952141015770e+00,1.457052366156739387e+00,1.304248730225801900e+00,5.339043377426503367e-01,-4.193706392481137413e-01,1.198802443151324448e+00
1.045098633886359707e+00,1.053606285195138437e+00,9.488157144603114324e-01,-1.264696986081428332e+00,-6.816227688796815398e-01,8.644901754748836042e-01
-8.655151905421856195e-01,-9.177154853702723658e-01,-9.511922143130465690e-01,4.139975828210450959e-01,1.023016073725509179e+00,-9.198619958490600323e-01
6.915842979614696961e-01,5.464207989920445430e-01,9.241412247102518407e-01,4.139975828210450959e-01,-1.206127028142817137e+00,6.526018381715918970e-01
-1.026108810340062405e+00,-9.973409661243179958e-01,-9.635655681974667486e-01,1.253344867272281782e+00,4.985118144623735259e-01,-9.768843597767258302e-01
-8.630680789590375879e-01,-9.163989177848840262e-01,-8.805629919455594257e-01,-6.562943686537589527e-02,6.296378792781573974e-01,-8.675168589800333896e-01
1.057812253448462858e+00,1.073051287699073653e+00,1.040556670984678522e+00,-1.624417250846243999e+00,-8.127488336954654669e-01,9.581541352108680076e-01
8.665374326848258590e-01,7.893415505147046707e-01,8.430163169466416972e-01,-9.049767213166125535e-01,-6.816227688796815398e-01,9.602041538791227238e-01
-1.066073401733168335e+00,-1.015082144083417237e+00,-9.835218140538563025e-01,1.852878641880308042e+00,1.023016073725509179e+00,-9.976631897734040688e-01
-6.516846709462772447e-01,-7.909765823510527261e-01,-9.640710943289313439e-01,1.852878641880308042e+00,9.574530413176171040e-01,-9.240018393733023805e-01
8.591463808649802969e-01,7.787586767393916976e-01,9.708181375154860682e-01,1.741840729778345864e-01,-1.468379157774384991e+00,8.686300189991260634e-01
-1.221048952453957614e+00,-1.076061750920174864e+00,-1.055547251451102841e+00,4.139975828210450959e-01,4.985118144623735259e-01,-1.141403333677628362e+00
1.114842060304217730e+00,1.161305453108642860e+00,1.087378019827474507e+00,-5.452564565517968864e-01,-5.504967040638976128e-01,1.252421378027810395e+00
8.792907490941717086e-01,8.076688585711441215e-01,7.844475037155250741e-01,-1.744324005767849295e+00,-1.468379157774384991e+00,8.085823848037445583e-01
8.699214914553823341e-01,7.941964488143251621e-01,8.723609052445174816e-01,-1.024883476238217739e+00,-1.206127028142817137e+00,7.702092198290361180e-01
-1.025857585583433984e+00,-9.972268274746721728e-01,-1.047795850768645121e+00,1.133438112350676485e+00,4.985118144623735259e-01,-1.022900312796189537e+00
-9.694866507536665790e-01,-9.707899516315493527e-01,-9.482794208888933873e-01,1.741840729778345864e-01,1.154142138541292884e+00,-9.399641206542754812e-01
7.849676795341669067e-01,6.741116556163381235e-01,8.286208585363631363e-01,-2.223951025454270258e+00,-6.816227688796815398e-01,8.148916655594409253e-01
1.259643278590739879e+00,1.392949189555366063e+00,1.271846912466211510e+00,-3.054429467085863492e-01,-8.783118661033574304e-01,1.122155628671240413e+00
-7.096193896353329977e-01,-8.276520123943764684e-01,-8.897587530036302761e-01,4.139975828210450959e-01,1.678646397804428592e+00,-8.475540558318837014e-01
-1.120422684397843760e+00,-1.037882611720608583e+00,-9.525162113240254191e-01,1.133438112350676485e+00,1.350831235764968774e+00,-9.484030324536927292e-01
8.830527120943770791e-01,8.130911101234827854e-01,9.168231321404780587e-01,-1.264696986081428332e+00,-1.075000963327033210e+00,8.405268504595573287e-01
1.268830877596752060e+00,1.408013019738594718e+00,1.180418900689893746e+00,5.339043377426503367e-01,-9.438748985112493939e-01,1.043936469775698761e+00
-1.003331825507533859e+00,-9.868599613977253604e-01,-9.878308225077689908e-01,1.493158377115492152e+00,1.154142138541292884e+00,-9.724260667506186007e-01
9.447096587363328357e-01,9.030032013601803076e-01,9.547135193273985632e-01,6.538110926642555221e-01,-6.816227688796815398e-01,1.020032854041972081e+00
-8.879669997525753145e-01,-9.296501006037006798e-01,-9.645766204603960503e-01,1.493158377115492152e+00,2.362596848308057274e-01,-9.683658356018424174e-01
1.243309687508461714e+00,1.366276779544572495e+00,1.144406181991270532e+00,-1.384603741003033628e+00,-1.206127028142817137e+00,1.332531330840674100e+00
-5.849992176941684052e-01,-7.466110996744954598e-01,-9.156128037271074049e-01,1.253344867272281782e+00,5.640748468702654339e-01,-8.195105965739146736e-01
-8.200041952012183666e-01,-8.927230221766526697e-01,-9.064170426690363325e-01,1.133438112350676485e+00,8.918900089097252515e-01,-8.443297546255026376e-01
-1.125829259693073903e+00,-1.040067163792189664e+00,-1.008148158458062049e+00,7.737178475858608184e-01,2.362596848308057274e-01,-1.036792672315041353e+00
-1.112787664759333328e+00,-1.034771880389183663e+00,-1.021099256492727259e+00,1.133438112350676485e+00,1.154142138541292884e+00,-1.066667216208732949e+00
-1.093671852438970582e+00,-1.026851214123110312e+00,-1.070688962722115001e+00,-5.452564565517968864e-01,8.918900089097252515e-01,-1.091804823762185794e+00
8.895753382813303967e-01,8.225097626243175197e-01,9.224079922595158632e-01,5.427731805622935252e-02,-1.206127028142817137e+00,8.518517108696243012e-01
1.145472099272934807e+00,1.209400516297834072e+00,1.056396489770570435e+00,-1.264696986081428332e+00,-9.438748985112493939e-01,1.102232631710823751e+00
8.025843943805961445e-01,6.987064558477380505e-01,6.595344038979069623e-01,-5.452564565517968864e-01,-8.783118661033574304e-01,8.232310618895253285e-01
1.245861625815065210e+00,1.370434940299330551e+00,1.159499747916428625e+00,1.741840729778345864e-01,-1.206127028142817137e+00,1.221949741318122173e+00
1.167708148897127263e+00,1.244619584660410228e+00,1.134391950053684983e+00,-1.855361917869811361e-01,-1.571185096165459705e-01,8.868612529808858058e-01
1.155956977393739260e+00,1.225975344587330484e+00,1.201915797613603898e+00,-6.562943686537589527e-02,-2.599244480076207120e-02,1.059042918020410173e+00
8.115466171775664872e-01,7.112803076056385398e-01,7.631191155023027139e-01,-1.855361917869811361e-01,-6.816227688796815398e-01,1.099744744977505073e+00
-1.205831364959784491e+00,-1.070624285856340396e+00,-1.073096230014803698e+00,-4.253497016301916456e-01,-2.882445744323298698e-01,-1.146219882393333611e+00
-1.060805648359265163e+00,-1.012790965748542327e+00,-1.050708644192798635e+00,2.212598906645123709e+00,8.918900089097252515e-01,-1.028930950237754161e+00
-1.023192105636310689e+00,-9.960138113488895550e-01,-9.172256728132086590e-01,-6.562943686537589527e-02,1.706966524229137638e-01,-9.862587169878709314e-01
-1.059447154739202590e+00,-1.012197767620328648e+00,-1.048445812937671029e+00,1.133438112350676485e+00,7.607639440939413245e-01,-1.015954133036763629e+00
1.058652585464876505e+00,1.074339491160677618e+00,1.228227229122691888e+00,7.737178475858608184e-01,-1.337253092958601064e+00,1.012847837156147568e+00
-1.010718170144548900e+00,-9.902882611469392415e-01,-9.899251450524082507e-01,8.936246025074660038e-01,8.918900089097252515e-01,-9.330776501764491693e-01
-7.309094426565933000e-01,-8.406931701989295291e-01,-8.106078044200251131e-01,5.427731805622935252e-02,-1.571185096165459705e-01,-7.812369470685389672e-01
5.625677080660362872e-01,3.774304913194223010e-01,6.656970081671901296e-01,-3.054429467085863492e-01,-8.127488336954654669e-01,5.202661670529007409e-01
-9.941052220546210405e-01,-9.825378598276828246e-01,-9.688615562413819271e-01,2.572319171409939376e+00,6.296378792781573974e-01,-9.021084361200973900e-01
-9.182474090626803198e-01,-9.453329498034381828e-01,-1.038238999616671210e+00,1.013531357429071189e+00,8.918900089097252515e-01,-1.026403257316702344e+00
-1.104905559018273919e+00,-1.031528830084685211e+00,-9.775758638409151047e-01,-6.562943686537589527e-02,3.673857496465895989e-01,-9.359835018809655738e-01
9.761840431736323875e-01,9.496596586778370819e-01,1.062149858600096586e+00,-1.864230760689454591e+00,-9.438748985112493939e-01,1.034940271348018026e+00
-1.204792560375440358e+00,-1.070248736081882202e+00,-1.083664133429707466e+00,1.133438112350676485e+00,1.678646397804428592e+00,-1.108145263826623372e+00
4.851927826728288373e-01,2.802145305622033566e-01,4.094915502063289359e-01,-1.264696986081428332e+00,-1.337253092958601064e+00,3.268877070455006306e-01
-1.038447195091826813e+00,-1.002906454774289857e+00,-9.578844173867212541e-01,4.139975828210450959e-01,-2.599244480076207120e-02,-9.733416090684798849e-01
1.050257081786299729e+00,1.061485852256494944e+00,1.222931241078776710e+00,1.741840729778345864e-01,-1.206127028142817137e+00,1.026580971924067054e+00
6.053928279804096091e-01,4.325691465709881056e-01,7.590749064505858401e-01,-1.504510495924638702e+00,-9.438748985112493939e-01,5.691879717768807412e-01
-8.412842544498445596e-01,-9.045424415961571540e-01,-8.767113642772573767e-01,6.538110926642555221e-01,1.678646397804428592e+00,-7.964628138764497933e-01
